ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated ,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned
Session_ID_1674,No,23,7,1,3,0,0,1,0,11,1,1
Session_ID_1675,Yes,27,0,0,2,0,0,6,0,1,0,1
Session_ID_1676,Yes,10,3,0,0,0,0,1,0,4,1,1
Session_ID_1677,Yes,8,4,0,3,0,0,0,0,1,1,1
Session_ID_1678,No,10,0,0,0,0,4,0,2,4,0,1
Session_ID_1679,Yes,6,4,0,0,0,0,1,0,0,1,1
Session_ID_1680,No,11,1,0,2,0,3,4,0,1,0,1
Session_ID_1681,No,11,6,0,1,0,1,1,0,2,1,1
Session_ID_1682,No,7,0,0,2,0,2,0,1,2,0,1
Session_ID_1683,No,57,12,0,18,0,4,21,0,2,1,1
Session_ID_1684,No,50,0,0,2,1,1,4,0,4,0,0
Session_ID_1685,No,21,11,4,3,0,0,3,0,0,2,1
Session_ID_1686,No,14,6,0,0,1,1,2,1,2,1,0
Session_ID_1687,No,7,2,0,2,0,1,0,0,2,0,1
Session_ID_1688,Yes,18,7,0,3,0,0,3,0,2,1,1
Session_ID_1689,Yes,29,5,3,0,0,3,1,0,15,2,1
Session_ID_1690,No,6,1,0,0,0,1,4,0,0,0,1
Session_ID_1691,Yes,8,2,0,3,0,0,1,0,1,0,1
Session_ID_1692,No,22,2,0,0,1,3,12,0,3,0,0
Session_ID_1693,Yes,7,3,1,0,0,0,1,0,0,1,1
Session_ID_1694,No,15,4,0,2,1,1,2,1,4,1,0
Session_ID_1695,No,23,16,0,3,0,1,2,0,1,1,1
Session_ID_1696,No,17,12,0,0,0,2,1,0,1,1,1
Session_ID_1697,No,21,7,0,4,0,0,4,0,2,1,1
Session_ID_1698,Yes,26,7,6,2,0,0,2,0,4,2,1
Session_ID_1699,No,28,15,0,2,0,1,3,0,6,1,1
Session_ID_1700,No,17,10,1,2,0,1,1,0,2,1,1
Session_ID_1701,Yes,18,0,0,1,0,1,10,0,0,0,1
Session_ID_1702,Yes,10,0,0,5,0,5,0,0,0,0,1
Session_ID_1703,No,10,2,0,0,0,2,5,0,1,0,1
Session_ID_1704,Yes,10,4,0,1,1,1,3,0,0,1,0
Session_ID_1705,No,8,1,0,0,1,2,1,1,1,0,0
Session_ID_1706,Yes,11,0,0,0,0,0,1,0,1,0,1
Session_ID_1707,No,5,1,0,0,0,1,1,0,2,0,1
Session_ID_1708,No,7,2,0,2,0,0,2,0,1,0,1
Session_ID_1709,No,8,1,0,0,0,3,4,0,0,0,1
Session_ID_1710,Yes,40,4,6,6,0,2,0,2,14,2,1
Session_ID_1711,No,6,0,0,0,0,2,0,1,3,0,1
Session_ID_1712,No,42,7,10,8,0,4,1,0,12,2,1
Session_ID_1713,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_1714,No,7,1,0,1,1,1,0,0,3,0,0
Session_ID_1715,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1716,No,10,0,0,3,0,0,7,0,0,0,1
Session_ID_1717,No,11,4,0,1,0,1,1,0,4,1,1
Session_ID_1718,No,42,23,0,4,1,1,1,0,10,1,0
Session_ID_1719,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_1720,Yes,14,4,0,1,0,0,3,0,0,1,1
Session_ID_1721,No,6,1,0,1,0,1,1,1,1,0,1
Session_ID_1722,No,47,3,0,1,1,2,1,0,0,1,0
Session_ID_1723,No,15,5,2,3,0,1,2,0,2,2,1
Session_ID_1724,No,12,0,0,0,2,2,8,0,0,0,0
Session_ID_1725,No,11,1,0,1,0,0,8,0,1,0,1
Session_ID_1726,No,15,0,0,1,1,1,2,0,3,0,0
Session_ID_1727,No,6,1,0,0,0,1,0,1,2,0,1
Session_ID_1728,No,6,0,0,1,0,1,1,0,3,0,1
Session_ID_1729,Yes,14,3,0,0,1,2,0,0,7,1,0
Session_ID_1730,Yes,5,1,1,1,0,0,1,0,1,0,1
Session_ID_1731,No,31,1,0,1,0,0,23,0,0,0,1
Session_ID_1732,Yes,4,1,0,1,0,0,1,0,1,0,1
Session_ID_1733,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_1734,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1735,Yes,6,1,1,3,0,0,0,0,1,0,1
Session_ID_1736,No,55,8,25,11,0,1,2,1,4,2,1
Session_ID_1737,Yes,13,4,0,1,0,0,6,0,0,1,1
Session_ID_1738,No,10,4,1,0,0,2,1,0,2,1,1
Session_ID_1739,No,10,2,0,3,0,2,0,0,3,0,1
Session_ID_1740,Yes,31,7,8,3,0,2,2,1,8,2,1
Session_ID_1741,No,5,2,0,0,0,0,0,0,3,0,1
Session_ID_1742,No,6,0,0,1,0,1,3,0,1,0,1
Session_ID_1743,No,4,0,0,1,0,2,1,0,0,0,1
Session_ID_1744,Yes,13,1,0,1,0,1,2,0,2,0,1
Session_ID_1745,Yes,7,2,0,0,1,1,2,1,0,0,0
Session_ID_1746,Yes,17,4,5,0,0,0,1,0,5,2,1
Session_ID_1747,No,17,11,0,1,1,1,1,1,0,1,0
Session_ID_1748,Yes,7,3,0,0,0,0,1,0,2,1,1
Session_ID_1749,No,5,1,0,0,1,2,1,0,0,0,0
Session_ID_1750,No,3,0,0,3,0,0,0,0,0,0,1
Session_ID_1751,Yes,7,1,2,0,0,1,0,1,0,0,1
Session_ID_1752,No,6,1,0,1,0,1,0,0,3,0,1
Session_ID_1753,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1754,No,30,8,6,5,0,1,6,0,0,2,1
Session_ID_1755,No,14,1,1,0,0,4,1,1,4,0,1
Session_ID_1756,Yes,4,1,0,1,0,1,0,0,1,0,1
Session_ID_1757,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_1758,No,4,1,0,1,0,1,0,0,1,0,1
Session_ID_1759,Yes,7,2,1,0,0,0,2,0,2,0,1
Session_ID_1760,Yes,30,7,6,3,0,0,4,0,8,2,1
Session_ID_1761,No,10,5,0,0,0,2,2,0,0,1,1
Session_ID_1762,No,6,2,0,0,0,1,1,0,2,0,1
Session_ID_1763,Yes,21,8,5,3,0,0,0,0,4,2,1
Session_ID_1764,No,9,1,0,1,0,1,1,0,3,0,1
Session_ID_1765,No,9,0,0,0,0,1,1,0,2,0,1
Session_ID_1766,No,22,1,0,1,0,1,0,1,1,0,1
Session_ID_1767,No,8,1,0,2,0,2,0,2,1,0,1
Session_ID_1768,No,26,6,0,2,3,4,2,1,8,1,0
Session_ID_1769,No,5,1,0,1,0,1,1,0,1,0,1
Session_ID_1770,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1771,Yes,7,0,0,0,0,0,0,0,2,0,1
Session_ID_1772,No,16,5,1,0,1,1,1,1,3,1,1
Session_ID_1773,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1774,No,27,11,0,3,0,0,3,0,4,1,1
Session_ID_1775,Yes,12,6,1,1,0,0,2,0,1,1,1
Session_ID_1776,No,5,0,0,2,0,1,1,0,1,0,1
Session_ID_1777,No,10,1,0,3,0,1,2,1,2,0,1
Session_ID_1778,No,35,10,0,2,0,3,1,1,10,1,1
Session_ID_1779,No,25,4,2,6,1,2,4,0,6,2,0
Session_ID_1780,Yes,5,2,0,0,0,0,1,0,1,0,1
Session_ID_1781,Yes,31,11,16,0,0,0,2,0,1,2,1
Session_ID_1782,Yes,7,2,0,2,0,1,0,0,2,0,1
Session_ID_1783,No,14,3,3,1,1,1,2,1,2,2,0
Session_ID_1784,No,35,3,0,2,0,1,16,0,0,1,1
Session_ID_1785,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_1786,Yes,6,2,0,0,0,0,2,0,2,0,1
Session_ID_1787,Yes,5,1,0,0,0,1,2,0,1,0,1
Session_ID_1788,No,8,0,0,1,0,1,6,0,0,0,1
Session_ID_1789,Yes,12,4,0,0,1,2,1,1,2,1,0
Session_ID_1790,No,13,7,0,1,0,2,1,0,2,1,1
Session_ID_1791,No,33,10,7,6,0,0,1,0,7,2,1
Session_ID_1792,No,7,1,0,1,0,0,1,0,3,0,1
Session_ID_1793,Yes,4,1,0,0,0,0,1,0,1,0,1
Session_ID_1794,No,4,0,0,1,1,2,0,0,0,0,0
Session_ID_1795,No,3,0,0,0,0,1,1,0,1,0,1
Session_ID_1796,Yes,7,1,0,0,0,2,0,1,3,0,1
Session_ID_1797,Yes,18,4,0,2,0,1,1,1,8,1,1
Session_ID_1798,No,1,0,0,0,0,5,1,0,0,0,1
Session_ID_1799,No,153,9,0,3,0,1,120,0,0,1,1
Session_ID_1800,No,34,8,5,1,1,2,5,1,5,2,0
Session_ID_1801,Yes,19,8,0,1,0,0,6,0,3,1,1
Session_ID_1802,No,15,1,0,3,0,3,7,0,1,0,1
Session_ID_1803,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1804,No,10,1,1,6,0,1,0,0,1,0,1
Session_ID_1805,No,4,0,0,1,1,1,0,0,1,0,0
Session_ID_1806,No,12,8,0,0,0,1,1,0,2,1,1
Session_ID_1807,Yes,15,5,3,0,0,1,1,0,3,2,1
Session_ID_1808,No,7,1,0,0,1,1,2,1,1,0,1
Session_ID_1809,No,15,2,0,2,1,2,4,0,4,0,0
Session_ID_1810,Yes,7,1,2,3,0,0,0,0,1,0,1
Session_ID_1811,Yes,13,8,0,0,0,0,1,0,4,1,1
Session_ID_1812,No,5,1,0,0,0,1,1,0,2,0,1
Session_ID_1813,Yes,6,3,0,0,0,0,1,0,1,1,1
Session_ID_1814,No,46,9,0,1,0,1,5,1,17,1,1
Session_ID_1815,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_1816,Yes,18,11,0,3,0,1,5,0,1,1,1
Session_ID_1817,Yes,7,3,0,1,0,0,0,0,3,1,1
Session_ID_1818,No,8,3,0,1,0,1,1,0,2,1,1
Session_ID_1819,No,11,5,0,0,0,1,1,0,4,1,1
Session_ID_1820,No,14,11,0,1,0,0,1,0,0,1,1
Session_ID_1821,No,1,1,0,3,0,0,4,0,4,0,1
Session_ID_1822,No,3,0,0,2,0,0,1,0,0,0,1
Session_ID_1823,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_1824,Yes,31,9,5,0,0,1,5,1,5,2,1
Session_ID_1825,No,27,10,5,4,0,0,3,0,4,2,1
Session_ID_1826,No,19,1,0,1,0,0,8,0,0,0,1
Session_ID_1827,Yes,31,4,11,0,0,1,3,0,3,2,1
Session_ID_1828,No,6,0,0,1,0,1,1,0,3,0,1
Session_ID_1829,No,5,1,0,0,0,1,1,0,2,0,1
Session_ID_1830,No,15,1,0,1,0,0,1,0,10,0,1
Session_ID_1831,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_1832,No,9,3,0,0,0,1,1,1,3,1,1
Session_ID_1833,No,31,4,0,5,0,1,5,1,8,1,1
Session_ID_1834,Yes,17,4,0,4,0,3,0,0,6,1,1
Session_ID_1835,No,14,3,2,1,1,1,1,1,2,2,0
Session_ID_1836,No,7,3,0,0,0,1,1,0,1,1,1
Session_ID_1837,No,8,1,0,2,0,0,4,0,0,0,1
Session_ID_1838,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_1839,No,6,0,0,1,0,2,3,0,0,0,1
Session_ID_1840,Yes,18,0,1,3,0,0,3,0,11,0,1
Session_ID_1841,No,4,0,0,3,0,0,1,0,0,0,1
Session_ID_1842,No,21,4,7,2,0,0,3,0,0,2,1
Session_ID_1843,No,15,4,2,2,1,1,1,1,1,2,0
Session_ID_1844,No,38,31,0,2,1,1,1,1,1,1,0
Session_ID_1845,Yes,4,2,0,1,0,0,0,0,1,0,1
Session_ID_1846,Yes,18,2,0,1,0,0,1,0,0,0,1
Session_ID_1847,No,11,1,0,4,1,1,1,1,2,0,0
Session_ID_1848,Yes,3,0,0,0,0,0,1,0,1,0,1
Session_ID_1849,Yes,8,4,0,0,0,0,1,0,2,1,1
Session_ID_1850,No,1,0,0,0,0,1,0,0,0,0,1
Session_ID_1851,No,21,3,0,2,2,3,11,0,0,1,0
Session_ID_1852,No,11,4,0,3,0,1,1,0,2,1,1
Session_ID_1853,No,5,1,0,3,0,0,0,0,1,0,1
Session_ID_1854,No,13,4,0,0,1,2,2,0,4,1,0
Session_ID_1855,No,41,14,9,7,1,1,2,1,5,2,0
Session_ID_1856,No,8,0,0,5,0,1,1,0,1,0,1
Session_ID_1857,No,9,4,0,1,0,0,1,0,3,1,1
Session_ID_1858,No,11,2,0,1,0,0,6,0,0,0,1
Session_ID_1859,No,29,1,0,0,0,1,22,0,2,0,1
Session_ID_1860,Yes,8,4,0,2,0,1,1,0,0,1,1
Session_ID_1861,No,1,0,0,1,0,2,0,0,0,0,1
Session_ID_1862,Yes,18,3,0,2,0,0,3,0,7,1,1
Session_ID_1863,Yes,5,1,0,0,0,0,2,0,2,0,1
Session_ID_1864,No,40,5,14,10,0,5,1,0,5,2,1
Session_ID_1865,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_1866,No,17,3,0,1,0,1,5,0,1,1,1
Session_ID_1867,No,28,1,0,1,0,0,2,0,16,0,1
Session_ID_1868,Yes,11,3,0,4,0,1,1,0,2,1,1
Session_ID_1869,No,6,1,0,1,0,0,1,0,3,0,1
Session_ID_1870,No,15,2,0,2,0,1,10,0,0,0,1
Session_ID_1871,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_1872,No,5,0,0,1,0,0,1,0,1,0,1
Session_ID_1873,No,18,2,0,1,0,0,8,0,1,0,1
Session_ID_1874,No,73,3,0,6,2,3,53,0,3,1,0
Session_ID_1875,No,5,0,0,0,0,1,1,0,2,0,1
Session_ID_1876,No,18,7,0,1,1,1,1,0,7,1,0
Session_ID_1877,No,8,1,0,1,0,1,1,1,3,0,1
Session_ID_1878,No,1,0,0,0,0,1,0,0,0,0,1
Session_ID_1879,No,10,3,0,0,0,0,6,0,0,1,1
Session_ID_1880,No,1,0,0,1,0,0,0,0,0,0,1
Session_ID_1881,No,18,4,1,4,0,2,1,1,4,1,1
Session_ID_1882,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_1883,Yes,12,5,4,0,0,0,1,0,1,2,1
Session_ID_1884,No,36,11,3,6,1,2,2,0,9,2,1
Session_ID_1885,No,19,1,0,1,0,0,7,0,0,0,1
Session_ID_1886,No,25,15,0,1,0,1,3,0,3,1,1
Session_ID_1887,Yes,19,4,9,0,0,0,2,0,1,2,1
Session_ID_1888,No,6,0,0,3,0,0,1,0,2,0,1
Session_ID_1889,No,18,3,0,0,0,0,3,0,7,1,1
Session_ID_1890,No,20,6,0,1,1,1,1,1,7,1,1
Session_ID_1891,No,25,5,3,2,1,4,3,0,6,2,0
Session_ID_1892,Yes,42,9,0,6,0,0,1,0,1,1,1
Session_ID_1893,No,18,10,1,0,1,1,2,0,2,1,0
Session_ID_1894,No,16,7,0,2,0,3,4,0,0,1,1
Session_ID_1895,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_1896,Yes,19,9,0,0,0,0,0,0,4,1,1
Session_ID_1897,No,11,1,0,0,0,1,0,0,2,0,1
Session_ID_1898,Yes,30,11,6,0,0,3,1,0,6,2,1
Session_ID_1899,No,9,1,0,0,0,3,1,0,3,0,1
Session_ID_1900,Yes,3,1,0,0,0,0,1,0,1,0,1
Session_ID_1901,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_1902,No,8,1,0,5,0,0,1,0,0,0,1
Session_ID_1903,No,3,0,0,0,0,1,2,0,0,0,1
Session_ID_1904,No,21,3,0,0,0,0,2,0,12,1,1
Session_ID_1905,Yes,15,2,3,0,0,0,4,0,3,2,1
Session_ID_1906,No,28,16,0,1,0,1,2,0,6,1,1
Session_ID_1907,Yes,7,2,0,0,0,1,3,0,1,0,1
Session_ID_1908,No,25,9,8,0,0,0,1,0,4,2,1
Session_ID_1909,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1910,No,3,0,0,1,0,1,1,0,0,0,1
Session_ID_1911,No,12,1,0,0,0,1,0,0,3,0,1
Session_ID_1912,No,26,1,0,4,0,2,18,0,0,0,1
Session_ID_1913,No,10,2,0,2,0,1,0,0,5,0,1
Session_ID_1914,No,14,7,0,2,0,1,1,1,2,1,1
Session_ID_1915,No,10,0,0,1,0,0,1,0,7,0,1
Session_ID_1916,Yes,10,4,0,2,0,0,2,0,1,1,1
Session_ID_1917,Yes,19,6,0,0,0,0,3,0,7,1,1
Session_ID_1918,Yes,6,2,0,0,0,1,1,0,1,0,1
Session_ID_1919,No,35,8,0,3,0,1,4,0,16,1,1
Session_ID_1920,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_1921,Yes,5,1,0,0,0,1,2,0,0,0,1
Session_ID_1922,Yes,19,7,7,1,0,0,1,0,3,2,1
Session_ID_1923,No,13,3,0,1,0,3,2,1,1,1,1
Session_ID_1924,No,12,1,0,1,0,0,4,0,6,0,1
Session_ID_1925,No,8,0,0,1,0,2,4,0,1,0,1
Session_ID_1926,Yes,19,9,4,2,0,0,1,0,1,2,1
Session_ID_1927,No,15,4,0,4,0,1,3,1,2,1,1
Session_ID_1928,No,6,2,0,1,0,1,2,0,0,0,1
Session_ID_1929,Yes,7,0,0,1,0,0,2,0,2,0,1
Session_ID_1930,No,21,7,8,1,0,0,2,0,0,2,1
Session_ID_1931,No,3,0,0,1,0,0,1,0,0,0,1
Session_ID_1932,Yes,69,63,0,1,0,1,3,0,1,1,1
Session_ID_1933,No,6,0,0,1,0,0,5,0,0,0,1
Session_ID_1934,No,13,3,0,2,0,0,3,0,2,1,1
Session_ID_1935,No,1,2,0,3,0,2,1,1,2,0,1
Session_ID_1936,No,7,0,1,2,1,1,0,1,0,0,0
Session_ID_1937,Yes,4,1,0,0,0,1,0,1,0,0,1
Session_ID_1938,No,5,1,0,1,0,2,1,0,0,0,1
Session_ID_1939,No,27,5,5,10,0,3,1,0,3,2,1
Session_ID_1940,Yes,23,11,1,0,0,0,3,0,3,1,1
Session_ID_1941,No,12,2,0,2,0,2,2,1,3,0,1
Session_ID_1942,No,10,4,0,0,0,1,1,0,1,1,1
Session_ID_1943,No,1,0,0,1,0,0,0,0,0,0,1
Session_ID_1944,Yes,9,3,2,1,0,0,1,0,2,2,1
Session_ID_1945,No,16,1,0,3,0,7,2,1,2,0,1
Session_ID_1946,Yes,22,8,3,1,0,1,3,0,3,2,1
Session_ID_1947,No,13,5,0,1,0,1,2,1,2,1,1
Session_ID_1948,No,15,0,0,0,2,1,2,0,2,0,0
Session_ID_1949,No,32,8,0,4,0,1,17,0,0,1,1
Session_ID_1950,No,22,4,0,1,1,1,5,1,7,1,0
Session_ID_1951,No,16,8,0,0,0,1,2,0,3,1,1
Session_ID_1952,Yes,19,6,0,0,0,0,3,0,5,1,1
Session_ID_1953,No,16,7,0,0,0,1,2,1,2,1,1
Session_ID_1954,No,21,13,0,0,1,1,1,1,4,1,0
Session_ID_1955,No,7,1,0,1,0,1,0,0,3,0,1
Session_ID_1956,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_1957,No,9,1,1,1,1,3,0,1,0,0,0
Session_ID_1958,No,25,0,0,1,0,1,6,0,4,0,1
Session_ID_1959,Yes,29,11,7,3,0,0,3,0,4,2,1
Session_ID_1960,No,9,4,0,1,0,1,1,0,2,1,1
Session_ID_1961,No,12,3,0,1,0,0,5,0,2,1,1
Session_ID_1962,No,10,5,0,0,1,1,1,1,0,1,0
Session_ID_1963,No,3,0,0,2,0,0,1,0,0,0,1
Session_ID_1964,No,7,0,0,0,0,1,1,0,1,0,1
Session_ID_1965,No,56,4,0,1,0,1,3,0,21,1,1
Session_ID_1966,Yes,22,5,1,0,0,0,2,0,8,1,1
Session_ID_1967,No,8,3,0,0,0,1,0,1,2,1,1
Session_ID_1968,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_1969,Yes,4,2,0,0,0,0,0,0,2,0,1
Session_ID_1970,No,13,5,0,2,0,0,2,0,2,1,1
Session_ID_1971,No,15,3,0,2,0,0,2,0,4,1,1
Session_ID_1972,Yes,11,3,2,2,0,0,1,0,1,2,1
Session_ID_1973,No,17,4,3,1,0,1,3,0,4,2,1
Session_ID_1974,Yes,13,6,0,2,0,1,1,0,3,1,1
Session_ID_1975,No,4,0,0,1,0,1,2,0,0,0,1
Session_ID_1976,Yes,3,1,0,0,0,0,1,0,1,0,1
Session_ID_1977,No,20,1,0,1,0,4,7,0,5,0,1
Session_ID_1978,No,7,2,0,1,0,1,1,0,1,0,1
Session_ID_1979,No,7,1,0,2,0,0,2,0,0,0,1
Session_ID_1980,Yes,4,1,0,0,0,0,2,0,1,0,1
Session_ID_1981,No,10,4,0,0,0,0,1,0,4,1,1
Session_ID_1982,No,8,5,0,1,0,0,1,0,1,1,1
Session_ID_1983,No,22,10,4,0,0,0,3,0,2,2,1
Session_ID_1984,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_1985,No,19,12,1,0,0,0,2,0,2,1,1
Session_ID_1986,No,36,30,0,1,1,1,2,0,0,1,0
Session_ID_1987,No,14,0,0,1,0,1,1,0,3,0,1
Session_ID_1988,No,32,11,0,3,0,3,1,1,7,1,1
Session_ID_1989,No,38,2,0,6,5,7,13,0,5,0,0
Session_ID_1990,Yes,223,198,0,3,0,0,16,0,0,1,1
Session_ID_1991,No,11,3,3,1,0,2,0,0,2,2,1
Session_ID_1992,No,14,2,0,2,1,3,6,0,0,0,0
Session_ID_1993,Yes,4,1,1,0,0,0,0,0,2,0,1
Session_ID_1994,Yes,9,3,0,2,0,0,2,0,2,1,1
Session_ID_1995,No,11,1,0,5,0,1,2,0,2,0,1
Session_ID_1996,No,7,0,0,3,0,1,3,0,0,0,1
Session_ID_1997,No,11,0,0,0,0,0,1,0,2,0,1
Session_ID_1998,No,7,0,0,0,0,0,1,0,2,0,1
Session_ID_1999,No,17,0,0,2,0,0,1,0,4,0,1
Session_ID_2000,No,7,0,1,1,1,2,1,0,1,0,0
Session_ID_2001,Yes,10,4,3,0,0,0,2,0,0,2,1
Session_ID_2002,No,20,6,0,1,1,3,2,1,3,1,0
Session_ID_2003,No,5,0,0,2,0,1,2,0,0,0,1
Session_ID_2004,Yes,15,7,0,0,0,1,6,0,0,1,1
Session_ID_2005,No,2,3,0,0,0,2,1,0,8,1,1
Session_ID_2006,No,21,4,1,2,0,2,2,1,9,1,1
Session_ID_2007,No,6,1,0,1,1,1,1,0,1,0,0
Session_ID_2008,No,5,0,0,0,0,1,3,0,1,0,1
Session_ID_2009,Yes,4,0,0,0,0,0,0,0,1,0,1
Session_ID_2010,Yes,20,4,1,2,0,2,1,0,6,1,1
Session_ID_2011,No,10,0,0,1,0,1,4,0,4,0,1
Session_ID_2012,Yes,5,1,0,0,0,0,3,0,0,0,1
Session_ID_2013,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2014,No,13,2,0,1,1,1,2,1,1,0,0
Session_ID_2015,Yes,7,4,0,0,0,0,1,0,0,1,1
Session_ID_2016,Yes,16,0,0,2,0,0,1,0,1,0,1
Session_ID_2017,No,8,2,0,0,0,2,1,0,3,0,1
Session_ID_2018,No,11,0,0,3,0,1,0,0,4,0,1
Session_ID_2019,No,11,5,1,1,1,1,1,1,0,1,1
Session_ID_2020,Yes,29,9,6,3,1,2,2,0,3,2,1
Session_ID_2021,No,3,0,0,3,0,0,0,0,0,0,1
Session_ID_2022,Yes,38,7,3,6,0,2,8,1,9,2,1
Session_ID_2023,No,13,7,0,0,0,1,1,0,3,1,1
Session_ID_2024,No,68,13,18,12,0,1,5,0,13,2,1
Session_ID_2025,No,10,4,0,1,0,1,1,1,0,1,1
Session_ID_2026,No,1,0,0,3,0,1,1,0,1,0,1
Session_ID_2027,No,10,4,0,1,0,1,1,1,1,1,1
Session_ID_2028,No,9,1,0,0,1,3,1,1,1,0,0
Session_ID_2029,Yes,31,8,8,3,0,1,8,0,2,2,1
Session_ID_2030,No,43,17,8,3,1,6,2,1,4,2,0
Session_ID_2031,Yes,10,2,0,1,0,2,4,0,0,0,1
Session_ID_2032,No,10,6,0,1,0,1,1,0,0,1,1
Session_ID_2033,No,4,0,0,0,0,1,3,0,0,0,1
Session_ID_2034,No,4,0,0,0,0,0,0,0,2,0,1
Session_ID_2035,No,5,1,0,0,0,2,2,0,0,0,1
Session_ID_2036,Yes,29,13,10,0,0,0,3,0,3,2,1
Session_ID_2037,No,17,8,2,0,0,2,2,0,2,2,1
Session_ID_2038,No,30,2,0,6,0,9,13,0,0,0,1
Session_ID_2039,No,6,0,0,1,0,1,4,0,0,0,1
Session_ID_2040,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2041,No,36,6,0,3,0,5,6,0,15,1,1
Session_ID_2042,No,9,0,0,2,0,0,1,0,2,0,1
Session_ID_2043,No,9,0,0,1,1,1,2,0,1,0,0
Session_ID_2044,No,11,5,1,1,0,1,1,0,2,1,1
Session_ID_2045,No,8,4,0,0,0,1,2,0,1,1,1
Session_ID_2046,No,16,8,1,2,0,1,1,0,3,1,1
Session_ID_2047,Yes,3,0,0,2,0,0,0,0,3,0,1
Session_ID_2048,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2049,Yes,7,1,4,1,0,0,0,0,1,2,1
Session_ID_2050,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2051,Yes,22,4,0,3,0,1,6,0,1,1,1
Session_ID_2052,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2053,No,11,1,0,0,0,2,1,0,7,0,1
Session_ID_2054,No,3,1,0,1,0,0,0,0,1,0,1
Session_ID_2055,No,14,0,0,0,0,0,1,0,10,0,1
Session_ID_2056,No,48,6,8,7,0,5,1,0,13,2,1
Session_ID_2057,Yes,7,0,0,0,0,0,1,0,5,0,1
Session_ID_2058,Yes,30,6,4,5,1,1,1,1,10,2,1
Session_ID_2059,No,13,4,0,1,0,1,4,0,3,1,1
Session_ID_2060,No,24,1,0,0,0,0,11,0,8,0,1
Session_ID_2061,Yes,6,4,0,0,0,0,1,0,0,1,1
Session_ID_2062,No,12,7,0,1,0,1,1,0,2,1,1
Session_ID_2063,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2064,No,17,8,0,1,1,1,2,1,3,1,0
Session_ID_2065,Yes,10,4,0,1,0,1,4,0,0,1,1
Session_ID_2066,No,6,1,0,1,0,1,1,0,2,0,1
Session_ID_2067,No,24,1,0,0,0,4,15,0,0,0,1
Session_ID_2068,No,18,1,0,0,1,2,13,0,0,0,0
Session_ID_2069,Yes,6,1,1,0,1,1,1,1,0,0,0
Session_ID_2070,No,25,10,9,4,0,0,1,0,0,2,1
Session_ID_2071,No,14,1,0,6,0,0,6,0,0,0,1
Session_ID_2072,Yes,9,0,0,0,0,1,1,0,0,0,1
Session_ID_2073,No,19,3,1,3,1,1,4,1,4,1,0
Session_ID_2074,Yes,2,1,0,0,0,0,1,0,0,0,1
Session_ID_2075,No,9,1,2,3,0,0,0,0,2,0,1
Session_ID_2076,Yes,4,1,1,0,0,0,0,0,1,0,1
Session_ID_2077,No,19,1,0,1,0,1,1,0,11,0,1
Session_ID_2078,No,8,2,2,1,0,1,0,0,2,2,1
Session_ID_2079,No,13,6,1,1,1,1,1,1,0,1,0
Session_ID_2080,No,9,3,0,0,0,0,3,0,2,1,1
Session_ID_2081,No,9,3,0,1,0,1,2,0,2,1,1
Session_ID_2082,Yes,6,1,0,0,0,1,2,0,0,0,1
Session_ID_2083,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_2084,No,32,3,3,5,1,3,6,2,4,2,1
Session_ID_2085,No,14,1,0,5,0,4,4,0,0,0,1
